Fecha y hora;"Departamento";"Localidad";"Jurisdiccion ";"Tipo de Siniestro";"Vehiculo";"Rol";Edad;"Sexo";Fallecido a los Dias;"Otro vehiculo";"Lugar del Siniestro";"X";"Y"
19/09/2018 07:21:00;"CERRO LARGO";"N/C";"NACIONAL";"DESPISTE";"CAMIONETA";"CONDUCTOR";59;"M";0;;"RUTA 26 KM 54;000";"809915.28099262";"6399754.27264547"
19/09/2018 16:30:00;"DURAZNO";"DURAZNO";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";22;"M";0;"AUTO";"ANTONIO ORLANDO GIORDANO ESQ. DOCTOR RAUL SANTINI PELUFFO";"545579.1721";"6305329.7013"
20/09/2018 22:50:00;"RIO NEGRO";"YOUNG";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";27;"M";0;"CAMIONETA";"RUTA 3 KM 311;000";"439832.9";"6382624.54"
22/09/2018 00:47:00;"MONTEVIDEO";"MONTEVIDEO";"DEPARTAMENTAL";"ATROPELLO DE PEATÓN";"PEATÓN";"PEATÓN";19;"M";0;"AUTO";"RAMBLA REPUBLICA DEL PERU esq. MARCO BRUTO";"578849.9648";"6136588.6407"
22/09/2018 12:15:00;"RIO NEGRO";"N/C";"NACIONAL";"CAÍDA";"MOTO";"CONDUCTOR";56;"M";1;;"RUTA 24 KM 66;000";"406483.05";"6383189.25"
22/09/2018 16:59:00;"CANELONES";"N/C";"NACIONAL";"DESPISTE";"MOTO";"CONDUCTOR";27;"M";0;;"RUTA 36 KM 40;500";"556463.6";"6172211.1"
22/09/2018 19:44:00;"MONTEVIDEO";"MONTEVIDEO";"NACIONAL";"ATROPELLO DE PEATÓN";"PEATÓN";"PEATÓN";35;"M";0;"CAMIONETA";"RUTA 1 KM 18;500";"560152.22";"6147574.72"
23/09/2018 10:25:00;"SAN JOSE";"N/C";"DEPARTAMENTAL";"DESPISTE";"AUTO";"PASAJERO";28;"M";0;;"CAMINO POLÍMEROS Y CAMINO PANTA";"520519.5376178";"6212077.0014576"
23/09/2018 14:50:00;"MONTEVIDEO";"MONTEVIDEO";"DEPARTAMENTAL";"ATROPELLO DE PEATÓN";"PEATÓN";"PEATÓN";78;"M";1;"MOTO";"AVENIDA GONZALO RAMIREZ ESQ. JUAN JACKSON";"575575.9242";"6136424.5631"
23/09/2018 20:21:00;"MONTEVIDEO";"MONTEVIDEO";"NACIONAL";"ATROPELLO DE PEATÓN";"PEATÓN";"PEATÓN";50;"F";0;"AUTO";"RUTA 5 KM 9;000";"568242.60603474";"6145097.535836"
26/09/2018 08:25:00;"TACUAREMBO";"TACUAREMBO";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"BICICLETA";"CONDUCTOR";41;"F";0;"CAMION";"RUTA 5 KM. 388;000";"597509.19";"6489464.58"
26/09/2018 23:07:00;"MONTEVIDEO";"MONTEVIDEO";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";28;"M";0;"AUTO";"AVENIDA MILLAN esq. AVENIDA GENERAL EUGENIO GARZON";"571167.1285";"6145022.2188"
29/09/2018 21:30:00;"RIVERA";"N/C";"NACIONAL";"DESPISTE";"AUTO";"CONDUCTOR";40;"M";0;;"RUTA 28 KM 56;000";"652629.61";"6525525.37"
29/09/2018 21:30:00;"RIVERA";"N/C";"NACIONAL";"DESPISTE";"AUTO";"PASAJERO";5;"M";0;;"RUTA 28 KM 56;000";"652629.61";"6525525.37"
29/09/2018 21:30:00;"RIVERA";"N/C";"NACIONAL";"DESPISTE";"AUTO";"PASAJERO";36;"F";0;;"RUTA 28 KM 56;000";"652629.61";"6525525.37"
29/09/2018 21:30:00;"RIVERA";"N/C";"NACIONAL";"DESPISTE";"AUTO";"PASAJERO";8;"F";0;;"RUTA 28 KM 56;000";"652629.61";"6525525.37"
29/09/2018 02:01:00;"MONTEVIDEO";"MONTEVIDEO";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";20;"M";0;"AUTO";"CAMINO BENITO BERGES ESQ. AVENIDA JOSE BELLONI";"579029.7522";"6149652.4595"
30/09/2018 13:40:00;"MONTEVIDEO";"MONTEVIDEO";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";58;"M";0;"OMNIBUS";"SANTA LUCIA ESQ. LADINES";"570541.26";"6143282.2976"
30/09/2018 18:10:00;"CERRO LARGO";"N/C";"NACIONAL";"DESPISTE";"CAMIONETA";"CONDUCTOR";57;"M";1;;"RUTA 44 KM 39;000";"735977.28";"6435663.28"
01/10/2018 15:40:00;"LAVALLEJA";"N/C";"NACIONAL";"DESPISTE";"CAMION";"CONDUCTOR";59;"M";1;;"RUTA 8 KM 168;000";"696298.26";"6219909.57"
02/10/2018 21:46:00;"CANELONES";"LAS PIEDRAS";"DEPARTAMENTAL";"ATROPELLO DE PEATÓN";"PEATÓN";"PEATÓN";65;"M";1;"OMNIBUS";"AVENIDA JOSE BATLLE Y ORDOÑEZ ESQ. LAVALLEJA";"571674.9182";"6157044.2575"
02/10/2018 12:52:00;"MONTEVIDEO";"MONTEVIDEO";"DEPARTAMENTAL";"ATROPELLO DE PEATÓN";"PEATÓN";"PEATÓN";89;"M";4;"OMNIBUS";"PAYSANDU ESQ. JULIO HERRERA Y OBES";"573533.7757";"6137487.8036"
05/10/2018 23:35:00;"FLORIDA";"FLORIDA";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";20;"M";0;"CAMION";"GENERAL APARICIO SARAVIA ESQ. JOAQUIN SUAREZ";"572431.8427";"6227296.2914"
06/10/2018 09:40:00;"TACUAREMBO";"TACUAREMBO";"DEPARTAMENTAL";"ATROPELLO DE PEATÓN";"PEATÓN";"PEATÓN";79;"F";0;"CAMION";"C. CATALOGNE ESQ. JUAN ORTIZ";"596373.7572";"6490082.2077"
07/10/2018 00:00:00;"TREINTA Y TRES";"TREINTA Y TRES";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"PASAJERO";15;"F";1;"AUTO";"DE TROPAS ESQ. AVENIDA BRASIL";"743011.81176901";"6319144.30100887"
07/10/2018 15:36:00;"COLONIA";"COLONIA";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";35;"M";0;"CAMIONETA";"RUTA 21 KM 228;000";"401713.19";"6225777.28"
07/10/2018 19:58:00;"SAN JOSE";"CIUDAD DEL PLATA";"NACIONAL";"ATROPELLO DE PEATÓN";"PEATÓN";"PEATÓN";67;"M";0;"AUTO";"RUTA 1 KM 31;900";"550716.77";"6155553.6"
07/10/2018 20:20:00;"RIO NEGRO";"N/C";"NACIONAL";"ATROPELLO DE PEATÓN";"PEATÓN";"PEATÓN";39;"M";0;"AUTO";"RUTA 3 KM 292;000";"451267.71";"6367521.67"
08/10/2018 15:25:00;"RIO NEGRO";"YOUNG";"DEPARTAMENTAL";"ATROPELLO DE PEATÓN";"PEATÓN";"PEATÓN";44;"M";1;"CAMION";"WILSON FERREIRA ALDUNATE ESQ. ANSINA";"442181.5578";"6381935.7553"
08/10/2018 22:20:00;"SAN JOSE";"N/C";"DEPARTAMENTAL";"CAÍDA";"MOTO";"CONDUCTOR";53;"M";0;;"CAMINO MAURICIO";"532459.45350617";"6162303.47600155"
09/10/2018 02:47:00;"MONTEVIDEO";"MONTEVIDEO";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"AUTO";"PASAJERO";19;"M";0;"AUTO";"AVENIDA GENERAL FLORES ESQ. IBERIA";"577566.0771";"6144196.5651"
01/10/2018 08:00:00;"PAYSANDU";"PAYSANDU";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";56;"F";8;"CAMIONETA";"AVENIDA SORIANO esq. ZORRILLA DE SAN MARTIN";"398081.7597";"6422900.2209"
05/10/2018 17:40:00;"MALDONADO";"MALDONADO";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";60;"F";15;"MOTO";"AVENIDA JOSE BATLLE Y ORDOÑEZ ESQ. INDEPENDENCIA";"687015.9363";"6136807.6857"
09/10/2018 06:50:00;"CANELONES";"LAS PIEDRAS";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";17;"M";0;"AUTO";"VIVIAN TRIAS ESQ. CONTINUACION DOCTOR ALFONSO ESPINOLA";"571353.0787";"6157618.7287"
10/10/2018 20:17:00;"PAYSANDU";"QUEBRACHO";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"PASAJERO";14;"M";0;"OMNIBUS";"DIECIOCHO DE JULIO ESQ. MACARIO GARCIA";"415010.7041";"6466311.8103"
12/10/2018 07:13:00;"CANELONES";"JUANICÓ";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";23;"M";0;"CAMION";"SAM MARCOS ESQ. CON. GIGANTE";"568021.1389";"6171646.4239"
12/10/2018 14:15:00;"CERRO LARGO";"N/C";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"CAMIONETA";"CONDUCTOR";69;"M";0;"AUTO";"RUTA 18 KM 376;000";"809176.4";"6374113.78"
12/10/2018 23:55:00;"MONTEVIDEO";"MONTEVIDEO";"NACIONAL";"CAÍDA";"MOTO";"CONDUCTOR";45;"M";0;;"RUTA DE ACCESO ESQ. INGENIERO JUAN ALBERTO CAPURRO";"571609.2606";"6140806.653"
13/10/2018 20:27:00;"SAN JOSE";"N/C";"NACIONAL";"ATROPELLO DE PEATÓN";"PEATÓN";"PEATÓN";35;"M";0;"OMNIBUS";"RUTA 3 KM 88;000";"525249.91";"6196810.81"
15/10/2018 04:45:00;"LAVALLEJA";"N/C";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"AUTO";"CONDUCTOR";42;"M";0;"OMNIBUS";"RUTA 8 KM 109;000";"653851.23488591";"6193261.96815095"
15/10/2018 04:45:00;"LAVALLEJA";"N/C";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"AUTO";"PASAJERO";42;"F";2;"OMNIBUS";"RUTA 8 KM 109;000";"653851.23488591";"6193261.96815095"
15/10/2018 16:00:00;"TACUAREMBO";"N/C";"NACIONAL";"CAÍDA";"MOTO";"CONDUCTOR";61;"M";0;;"RUTA 43 KM NO ENCONTRADO";"610002.59366724";"6393417.22455471"
16/10/2018 09:35:00;"MONTEVIDEO";"MONTEVIDEO";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";48;"M";2;"CAMION";"RUTA 5 KM 10;000";"568224.74481011";"6144770.2971852"
10/10/2018 11:26:00;"MALDONADO";"LA CAPUERA";"NACIONAL";"ATROPELLO DE PEATÓN";"PEATÓN";"PEATÓN";39;"M";4;"AUTO";"RUTA 93 KM 110;800";"671253.12";"6140512.64"
19/10/2018 14:30:00;"ARTIGAS";"N/C";"NACIONAL";"DESPISTE";"CAMIONETA";"CONDUCTOR";63;"M";0;;"RUTA 4 KM 179;000";"530514.625298";"6605997.39346505"
20/10/2018 22:30:00;"ROCHA";"CASTILLOS";"DEPARTAMENTAL";"ATROPELLO DE ANIMALES";"MOTO";"CONDUCTOR";18;"M";0;;"AVENIDA ESPAÑA FRENTE AL EX FRIGORIFICO";"787463.8613947";"6210764.40063617"
21/10/2018 06:15:00;"ROCHA";"ROCHA";"NACIONAL";"DESPISTE";"MOTO";"CONDUCTOR";23;"M";1;;"JOSE BATLLE Y ORDOÑEZ ESQ. GENERAL LEONARDO OLIVERA";"746080.71999016";"6180449.17570195"
21/10/2018 20:01:00;"CANELONES";"CANELONES";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";48;"M";0;"CAMIONETA";"RUTA 33 KM 26;000";"581545.88";"6158780.36"
22/10/2018 13:18:00;"CANELONES";"JOAQUÍN SUAREZ";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";18;"F";1;"MOTO";"ANDALUZ ESQ. 17 METROS";"587529.2072";"6155617.5331"
26/10/2018 12:19:00;"ROCHA";"ROCHA";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";17;"M";0;"CAMION";"LUIS ALBERTO DE HERRERA ESQ. CALLE 33";"746082.5348";"6179844.4826"
26/10/2018 19:51:00;"CANELONES";"INSTITUTO ADVENTISTA";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"CAMIONETA";"PASAJERO";78;"M";0;"OMNIBUS";"RUTA 5 KM 33;500";"568487.17";"6167606.82"
26/10/2018 19:51:00;"CANELONES";"INSTITUTO ADVENTISTA";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"CAMIONETA";"PASAJERO";83;"F";0;"OMNIBUS";"RUTA 5 KM 33;500";"568487.17";"6167606.82"
27/10/2018 15:30:00;"PAYSANDU";"N/C";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";29;"M";0;"CAMIONETA";"RUTA 3 KM 419;000";"419230.29";"6464578"
28/10/2018 01:50:00;"MALDONADO";"SAN CARLOS";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";23;"M";1;"MOTO";"AVENIDA JULIO FRADE";"691815.41806153";"6148130.36318962"
28/10/2018 06:10:00;"SALTO";"SALTO";"DEPARTAMENTAL";"DESPISTE";"MOTO";"CONDUCTOR";24;"M";0;;"AVENIDA MANUEL ORIBE ESQ. AVENIDA ARENAL GRANDE";"412000.7036";"6527103.4246"
28/10/2018 19:30:00;"FLORIDA";"N/C";"NACIONAL";"DESPISTE";"AUTO";"PASAJERO";89;"F";1;;"RUTA 5 KM 102;000";"570148.98358586";"6231716.18387674"
14/10/2018 19:50:00;"LAVALLEJA";"N/C";"DEPARTAMENTAL";"CAÍDA";"MOTO";"CONDUCTOR";65;"M";15;;"CAMINO HIGERITA";"657904.07350146";"6198013.53983291"
25/10/2018 15:55:00;"MONTEVIDEO";"MONTEVIDEO";"DEPARTAMENTAL";"ATROPELLO DE PEATÓN";"PEATÓN";"PEATÓN";84;"M";5;"AUTO";"JUAN BENITO BLANCO ESQ. MANUEL VICENTE PAGOLA";"578167.5533";"6136591.8917"
22/10/2018 10:40:00;"PAYSANDU";"PAYSANDU";"DEPARTAMENTAL";"CAÍDA";"MOTO";"CONDUCTOR";27;"M";7;;"NACIONES UNIDAS ESQ. GRITO DE ASENCIO";"399467.1854";"6421333.0533"
30/10/2018 20:15:00;"CANELONES";"SANTA LUCÍA";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";20;"M";0;"TREN";"FRANCIA ESQ. CERRITO";"554858.8869";"6187045.2844"
30/10/2018 20:15:00;"CANELONES";"SANTA LUCÍA";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"PASAJERO";18;"M";0;"TREN";"FRANCIA ESQ. CERRITO";"554858.8869";"6187045.2844"
01/11/2018 12:30:00;"RIO NEGRO";"N/C";"NACIONAL";"DESPISTE";"AUTO";"CONDUCTOR";79;"M";0;;"RUTA 3 KM 325;000";"429976.56";"6392015.1"
01/11/2018 12:30:00;"RIO NEGRO";"N/C";"NACIONAL";"DESPISTE";"AUTO";"PASAJERO";79;"M";0;;"RUTA 3 KM 325;000";"429976.56";"6392015.1"
01/11/2018 12:30:00;"RIO NEGRO";"N/C";"NACIONAL";"DESPISTE";"AUTO";"PASAJERO";74;"F";0;;"RUTA 3 KM 325;000";"429976.56";"6392015.1"
01/11/2018 12:30:00;"ROCHA";"ROCHA";"NACIONAL";"DESPISTE";"AUTO";"CONDUCTOR";67;"F";0;;"RUTA 9 KM 206;000";"745250.38";"6179437.19"
02/11/2018 02:22:00;"CANELONES";"N/C";"NACIONAL";"DESPISTE";"MOTO";"CONDUCTOR";20;"M";0;;"RUTA 8 KM 34;000";"597794.12";"6158656.41"
02/11/2018 09:00:00;"SALTO";"N/C";"NACIONAL";"DESPISTE";"AUTO";"PASAJERO";64;"F";0;;"RUTA 4 KM 112;900";"505223.31846538";"6561111.7995272"
02/11/2018 17:11:00;"COLONIA";"EL ENSUEÑO";"DEPARTAMENTAL";"DESPISTE";"MOTO";"CONDUCTOR";29;"M";0;;"CALLE A RUTA 1 ESQ. NO ENCONTRADA";"444215.1899";"6191138.7758"
03/11/2018 11:10:00;"ROCHA";"N/C";"NACIONAL";"DESPISTE";"CAMIONETA";"PASAJERO";2;"M";1;;"RUTA 19 KM 17;500";"817621.28598796";"6269744.37720902"
04/11/2018 17:40:00;"MALDONADO";"N/C";"NACIONAL";"DESPISTE";"AUTO";"PASAJERO";3;"F";1;;"RUTA 104 A 500 METROS DE RUTA 9";"695221.46077144";"6147920.07231035"
05/11/2018 00:27:00;"SAN JOSE";"N/C";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"PASAJERO";30;"M";0;"OMNIBUS";"RUTA 1 KM 36;000";"547585.85";"6158108.9"
06/11/2018 22:15:00;"MONTEVIDEO";"MONTEVIDEO";"DEPARTAMENTAL";"ATROPELLO DE PEATÓN";"PEATÓN";"PEATÓN";58;"F";0;"MOTO";"CAMINO SANFUENTES ESQ. LOS HELECHOS";"565762.5316";"6140681.6934"
07/11/2018 04:05:00;"MONTEVIDEO";"MONTEVIDEO";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"BICICLETA";"CONDUCTOR";32;"M";0;"AUTO";"AVENIDA DON PEDRO DE MENDOZA ESQ. CAMINO GENERAL OSVALDO RODRIGUEZ";"576328.0953";"6149899.7527"
07/11/2018 21:50:00;"MONTEVIDEO";"MONTEVIDEO";"DEPARTAMENTAL";"DESPISTE";"MOTO";"CONDUCTOR";48;"M";0;;"MANUEL ACUÑA ESQ. MAESTRA JUANA MANSO";"581004.7538";"6142843.3899"
09/11/2018 09:06:00;"SORIANO";"N/C";"NACIONAL";"DESPISTE";"AUTO";"CONDUCTOR";63;"M";1;;"RUTA 96 KM 37;000";"392315.31";"6275876.64"
10/11/2018 04:30:00;"CERRO LARGO";"MELO";"DEPARTAMENTAL";"DESPISTE";"MOTO";"CONDUCTOR";16;"M";0;;"RUTA 26 KM 433;000";"764557.49";"6415171.92"
10/11/2018 18:05:00;"COLONIA";"N/C";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"AUTO";"CONDUCTOR";37;"M";0;"CAMIONETA";"RUTA 1 KM 124;500";"472129.5";"6201110.17"
11/11/2018 01:10:00;"ARTIGAS";"N/C";"DEPARTAMENTAL";"ATROPELLO DE ANIMALES";"MOTO";"CONDUCTOR";56;"M";0;;"CAMINO PORTÓN DE FIERRO";"444049.65682151";"6649910.90584508"
11/11/2018 10:30:00;"LAVALLEJA";"ARAMENDIA";"NACIONAL";"DESPISTE";"AUTO";"PASAJERO";62;"F";1;;"RUTA 8 KM 234;000";"720584";"6275303.06"
09/11/2018 13:18:00;"PAYSANDU";"N/C";"NACIONAL";"DESPISTE";"AUTO";"PASAJERO";91;"F";3;;"RUTA 3 KM. 335;100";"422881.45";"6399168.45"
08/11/2018 17:10:00;"PAYSANDU";"PAYSANDU";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";20;"M";5;"CAMIONETA";"DOCTOR ROLDAN esq. EXODO";"398296.3438";"6425786.2059"
13/11/2018 14:20:00;"LAVALLEJA";"N/C";"NACIONAL";"DESPISTE";"CAMIONETA";"PASAJERO";50;"M";0;;"RUTA 8 KM. 156;000";"689617.64";"6211189.88"
14/11/2018 11:45:00;"PAYSANDU";"PAYSANDU";"DEPARTAMENTAL";"ATROPELLO DE PEATÓN";"PEATÓN";"PEATÓN";79;"F";0;"OMNIBUS";"GENERAL LEANDRO GOMEZ ESQ. ZORRILLA DE SAN MARTIN";"398190.7437";"6423755.1599"
15/11/2018 04:05:00;"FLORIDA";"N/C";"NACIONAL";"DESPISTE";"CAMION";"CONDUCTOR";59;"M";0;;"RUTA 7 KM 118;000";"623762.4";"6232677.96"
15/11/2018 04:06:00;"MONTEVIDEO";"MONTEVIDEO";"DEPARTAMENTAL";"ATROPELLO DE PEATÓN";"PEATÓN";"PEATÓN";53;"M";1;"MOTO";"CONTINUACION IMPERIO ESQ. AVENIDA DOCTOR SANTIN CARLOS ROSSI";"568439.9957";"6142232.8654"
16/11/2018 00:50:00;"MONTEVIDEO";"MONTEVIDEO";"DEPARTAMENTAL";"CAÍDA";"MOTO";"CONDUCTOR";37;"M";0;;"CAMINO EDISON ESQ. ALEJANDRO DUMAS";"571983.2286";"6146204.2161"
16/11/2018 18:20:00;"SORIANO";"N/C";"NACIONAL";"DESPISTE";"AUTO";"CONDUCTOR";55;"F";0;;"RUTA 105 KM. 26;500";"398094.2031838";"6289305.85591531"
17/11/2018 11:05:00;"MONTEVIDEO";"MONTEVIDEO";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";48;"M";0;"CAMION";"BERGAMO ESQ. TESINO";"579521.8854";"6145132.898"
10/11/2018 14:03:00;"CANELONES";"PINAMAR";"NACIONAL";"ATROPELLO DE PEATÓN";"PEATÓN";"PEATÓN";71;"M";1;"AUTO";"RUTA IB Y AV. NOGUEIRA";"604734.72896485";"6151053.37941036"
21/11/2018 09:45:00;"SAN JOSE";"LIBERTAD";"DEPARTAMENTAL";"ATROPELLO DE PEATÓN";"PEATÓN";"PEATÓN";81;"M";1;"CAMION";"WILSON FERREIRA ALDUNATE ESQ. APARICIO SARAVIA";"535247.33374006";"6166658.27103681"
21/11/2018 19:58:00;"MONTEVIDEO";"MONTEVIDEO";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";18;"M";0;"MOTO";"AVENIDA LUIS BATLLE BERRES ESQ. CAMINO LAS HIGUERITAS";"565689.1155";"6145360.9181"
21/11/2018 19:58:00;"MONTEVIDEO";"MONTEVIDEO";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";16;"M";0;"MOTO";"AVENIDA LUIS BATLLE BERRES ESQ. CAMINO LAS HIGUERITAS";"565689.1155";"6145360.9181"
21/11/2018 18:51:00;"CERRO LARGO";"RIO BRANCO";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";40;"F";4;"CAMIONETA";"JOSE HILARION URIARTE ESQ. JOAQUIN DE PAZ";"839567.0933";"6388265.1106"
23/11/2018 17:30:00;"DURAZNO";"SARANDÍ DEL YI";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";38;"M";2;"AUTO";"JOSE ELLAURI ESQ. BOULEVARD DOCTOR LUIS ALBERTO DE HERRERA";"627860.6508";"6309634.1402"
23/11/2018 19:06:00;"MALDONADO";"PUNTA DEL ESTE";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";46;"F";0;"AUTO";"EL REMANSO ESQ. LAS FOCAS";"687965.6321";"6129612.8807"
24/11/2018 08:00:00;"FLORIDA";"N/C";"NACIONAL";"DESPISTE";"AUTO";"PASAJERO";11;"M";0;;"RUTA 6 KM 157;000";"613702.78";"6275851.32"
24/11/2018 12:00:00;"CANELONES";"CIUDAD DE LA COSTA";"DEPARTAMENTAL";"CAÍDA";"MOTO";"CONDUCTOR";42;"F";0;;"paralela sur a RUTA IB ESQ. AVENIDA PEREZ BUTLERE";"596646.83256241";"6149020.3170109"
24/11/2018 17:20:00;"MONTEVIDEO";"MONTEVIDEO";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";21;"M";1;"AUTO";"AVENIDA BURGUES ESQ. SORATA";"575465.2117";"6143804.8397"
24/11/2018 21:00:00;"ROCHA";"LA PALOMA";"NACIONAL";"CAÍDA";"MOTO";"CONDUCTOR";68;"M";1;;"RUTA 15 ESQ. MILSEV (ROTONDA)";"760088.83455812";"6163132.02044914"
24/11/2018 23:00:00;"CANELONES";"CIUDAD DE LA COSTA";"DEPARTAMENTAL";"ATROPELLO DE PEATÓN";"PEATÓN";"PEATÓN";57;"F";0;"AUTO";"AVENIDA WILSON FERREIRA ALDUNATE ESQ. DOCTOR EDUARDO ACEVEDO";"586917.74024794";"6142207.09985169"
25/11/2018 11:46:00;"CANELONES";"ATLANTIDA";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"CAMIONETA";"CONDUCTOR";68;"M";0;"CAMIONETA";"RUTA IB KM 46;300";"613940.51";"6152298.15"
22/11/2018 11:50:00;"MONTEVIDEO";"MONTEVIDEO";"DEPARTAMENTAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";19;"M";4;"OMNIBUS";"AVENIDA GENERAL FLORES ESQ. CARRERAS NACIONALES";"577353.4543";"6143885.15"
28/11/2018 20:30:00;"PAYSANDU";"N/C";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"TRICICLO";"PASAJERO";56;"M";0;"AUTO";"RUTA 3 KM 471;000";"413715.73";"6513873"
29/11/2018 02:45:00;"CANELONES";"CANELONES";"DEPARTAMENTAL";"DESPISTE";"AUTO";"CONDUCTOR";;;0;;"ESTADOS UNIDOS ESQ. UTE 8";"566156.9296";"6177695.1718"
29/11/2018 21:40:00;"SALTO";"SALTO";"DEPARTAMENTAL";"ATROPELLO DE PEATÓN";"PEATÓN";"PEATÓN";67;"F";2;"BICICLETA";"DAMASO ANTONIO LARRAÑAGA ESQ. GENERAL JOSE G. ARTIGAS";"408195.5514";"6526914.2301"
01/12/2018 23:09:00;"SORIANO";"N/C";"NACIONAL";"COLISIÓN ENTRE VEHÍCULOS";"MOTO";"CONDUCTOR";56;"M";0;"CAMION";"RUTA 21 KM 334;000";"393878.54";"6300136.36"
01/12/2018 23:15:00;"MALDONADO";"PUNTA DEL ESTE";"DEPARTAMENTAL";"ATROPELLO DE PEATÓN";"PEATÓN";"PEATÓN";63;"M";0;"AUTO";"AV. GORLERO ESQ. EL ESTRECHO";"687404.7631";"6128861.5939"
