FECHA Y HORA;DEPARTAMENTO;LOCALIDAD;JURISDICCION;TIPO DE SINIESTRO;VEHICULO;ROL;EDAD;SEXO;FALLECIDO A LOS (Dias);OTRO VEHICULO;LUGAR DEL SINIESTRO;X;Y
13/03/2014 21:20;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;56;M;0;CAMIONETA;SANTA ANA esq. NORBERTO ORTIZ;575934,5682;6142947,886
14/03/2014 17:59;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;CAIDA;MOTO;PASAJERO;60;M;0;;WALTER MEDINA esq. DOCTOR SEBASTIAN RODRIGUEZ;578364,3601;6146097,24
14/03/2014 19:00;RIO NEGRO;N/C;NACIONAL;DESPISTE;AUTO;PASAJERO;52;M;0;;RUTA 3 km. 258;474813,4691;6343934,803
15/03/2014 10:35;SALTO;N/C;NACIONAL;DESPISTE;AUTO;CONDUCTOR;42;F;0;;RUTA 31 km. 148;538745,2026;6511284,676
15/03/2014 15:50;CANELONES;N/C;NACIONAL;ATROPELLO DE PEATON;PEATON;PEATON;27;F;6;MOTO;RUTA 67 km. 31;572074,2891;6158214,64
15/03/2014 17:00;MALDONADO;SAN CARLOS;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;59;M;1;CAMIONETA;JOSE PEDRO RAMIREZ esq. SARANDI;690918,8304;6147738,316
15/03/2014 19:15;COLONIA;COLONIA;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;19;M;0;CAMION;CALLE MUNICIPIO;424494,4136;6187416,144
15/03/2014 22:30;DURAZNO;N/C;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;20;M;0;MOTO;RUTA 14 km. 176;544393,7187;6303951,875
15/03/2014 22:30;DURAZNO;N/C;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;20;M;0;MOTO;RUTA 14 km. 176;544393,7187;6303951,875
16/03/2014 17:30;FLORIDA;N/C;NACIONAL;COLISION ENTRE VEHICULOS;AUTO;PASAJERO;43;F;0;AUTO;RUTA 5 km. 137,800;563941,0168;6262048,689
17/03/2014 20:03;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;33;M;0;AUTO;RAMBLA REPUBLICA ARGENTINA esq. DOCTOR HORACIO ABADIE SANTOS;575150,3329;6136146,635
18/03/2014 18:50;ROCHA;ROCHA;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;18;M;6;MOTO;DOCTOR F. MARTINEZ RODRIGUEZ esq. AV. 1 DE AGOSTO;744443,6331;6181923,888
18/03/2014 19:25;CERRO LARGO;MELO;DEPARTAMENTAL;ATROPELLO DE PEATON;AUTO;PASAJERO;22;M;1;;AVENIDA CARLOS BARBOZA esq. BASILIO ANTUNEZ;767545,3391;6414148,937
18/03/2014 19:25;CERRO LARGO;MELO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;74;F;1;AUTO;AVENIDA CARLOS BARBOZA esq. BASILIO ANTUNEZ;767545,3391;6414148,937
21/03/2014 06:45;SAN JOSE;N/C;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;23;M;0;CAMIONETA;RUTA 1 km. 68,300;521877,9682;6177046,137
21/03/2014 17:45;FLORES;TRINIDAD;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;21;M;0;MOTO;FLORENCIO SANCHEZ esq. ANSINA;508981,0203;6290427,781
22/03/2014 19:00;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;76;F;0;OMNIBUS;AVENIDA GENERAL RIVERA esq. AVENIDA DOCTOR FRANCISCO SOCA;577101,5539;6137372,843
23/03/2014 20:45;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;34;M;0;AUTO;HUMBOLDT esq. BENITO RIQUET;569872,8829;6141151,429
26/03/2014 06:30;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;61;M;0;MOTO;AVENIDA JOSE BELLONI esq. JOSE SHAW;578915,0507;6144152,481
26/03/2014 16:10;SAN JOSE;CIUDAD DEL PLATA;DEPARTAMENTAL;COLISION CON OBSTACULO;MOTO;CONDUCTOR;38;M;0;;EDUARDO PASCUAL esq. FCO. ACUÑA DE FIGUEROA;550755,6307;6155111,591
26/03/2014 16:12;MONTEVIDEO;MONTEVIDEO;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;34;F;0;CAMIONETA;RUTA 1 esq. CAMINO DE LA CAPILLA;563919,1378;6143753,296
27/03/2014 06:55;TACUAREMBO;N/C;NACIONAL;COLISION ENTRE VEHICULOS;AUTO;CONDUCTOR;32;M;5;CAMION;RUTA 5 km. 407;609261,4062;6502325,925
28/03/2014 15:10;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;39;M;10;CAMIONETA;AVENIDA GENERAL FLORES esq. CARRERAS NACIONALES;577353,4543;6143885,15
28/03/2014 15:45;SORIANO;DOLORES;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;37;M;1;CAMIONETA;NUEVA PALMIRA esq. VEINTICINCO DE MAYO;387445,4924;6289028,274
30/03/2014 07:00;ROCHA;LA PALOMA;DEPARTAMENTAL;COLISION CON OBSTACULO;MOTO;CONDUCTOR;28;M;1;;AVDA SOLARI esq. AVDA PALOMA;760738,6353;6160902,26
31/03/2014 13:05;MONTEVIDEO;MONTEVIDEO;NACIONAL;ATROPELLO DE PEATON;PEATON;PEATON;70;M;0;AUTO;RUTA DE ACCESO km. 3,500;570129,7943;6140875,611
31/03/2014 22:20;FLORES;TRINIDAD;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;17;M;1;MOTO;MANUEL IRAZABAL esq. PRESBITERO A. NAVEA;508413,0111;6290640,756
01/04/2014 01:51;CANELONES;CIUDAD DE LA COSTA;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;25;M;1;AUTO;AVENIDA INGENIERO LUIS GIANNATTASIO esq. AVENIDA RACINE;590189,3062;6142196,427
02/04/2014 12:38;MONTEVIDEO;MONTEVIDEO;NACIONAL;ATROPELLO DE PEATON;PEATON;PEATON;3;F;0;AUTO;RUTA 8 km. 21,100;587675,6699;6151331,196
02/04/2014 12:38;MONTEVIDEO;MONTEVIDEO;NACIONAL;ATROPELLO DE PEATON;PEATON;PEATON;4;F;0;AUTO;RUTA 8 km. 21,100;587675,6699;6151331,196
02/04/2014 12:38;MONTEVIDEO;MONTEVIDEO;NACIONAL;ATROPELLO DE PEATON;PEATON;PEATON;1;M;0;AUTO;RUTA 8 km. 21,100;587675,6699;6151331,196
02/04/2014 12:38;MONTEVIDEO;MONTEVIDEO;NACIONAL;ATROPELLO DE PEATON;PEATON;PEATON;25;F;1;AUTO;RUTA 8 km. 21,100;587675,6699;6151331,196
02/04/2014 16:15;PAYSANDU;N/C;NACIONAL;DESPISTE;CAMIONETA;CONDUCTOR;54;M;0;;RUTA 26 km. 73,400;454187,5045;6460122,111
03/04/2014 13:00;CANELONES;PROGRESO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;12;M;1;MOTO;ASENCIO esq. AMERICO VESPUCIO;571582,4683;6160358,307
03/04/2014 15:35;RIVERA;RIVERA;DEPARTAMENTAL;CAIDA;MOTO;CONDUCTOR;19;M;1;;CALLE CUADRO esq. AV. J. LAMEIRA;638459,9076;6582109,473
04/04/2014 20:00;CANELONES;N/C;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;42;F;0;CAMION;RUTA 7 km. 60;607230,0067;6182485,619
05/04/2014 15:15;CANELONES;N/C;NACIONAL;CAIDA;MOTO;CONDUCTOR;62;M;0;;RUTA 6 km. 45,500;586609,4315;6175882,862
05/04/2014 16:38;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;DESPISTE;AUTO;CONDUCTOR;81;M;8;;CAMINO FAUQUET esq. CAMINO AYMARA;568039,1888;6151260,281
06/04/2014 00:40;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;CAIDA;MOTO;CONDUCTOR;38;M;0;;AVENIDA GENERAL EUGENIO GARZON esq. CAMINO GENERAL MAXIMO SANTOS;571335,2017;6146227,471
06/04/2014 18:35;CANELONES;N/C;NACIONAL;DESPISTE;CAMIONETA;CONDUCTOR;N;M;0;;RUTA 7 km. 82;615509,668;6201238,477
06/04/2014 19:09;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;PASAJERO;18;F;0;CAMIONETA;BOULEVARD APARICIO SARAVIA esq. NUEVA CALIFORNIA;571037,4952;6147339,683
07/04/2014 19:10;MALDONADO;N/C;DEPARTAMENTAL;CAIDA;MOTO;CONDUCTOR;39;F;0;;RUTA 39 km. 8,100;687103,3782;6137200,806
07/04/2014 23:50;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;AUTO;CONDUCTOR;20;M;0;OMNIBUS;TOMAS BASAÑEZ esq. SALDANHA DA GAMA;580509,5583;6136671,438
10/04/2014 00:00;SAN JOSE;N/C;NACIONAL;COLISION ENTRE VEHICULOS;BICICLETA;CONDUCTOR;44;M;1;CAMION;RUTA 1 km. 59,500;528871,6451;6171517,068
12/04/2014 21:33;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;PASAJERO;20;M;5;MOTO;ALSACIA esq. TESINO;579769,5309;6145000,539
12/04/2014 21:45;TACUAREMBO;N/C;NACIONAL;COLISION ENTRE VEHICULOS;AUTO;CONDUCTOR;51;M;0;CAMIONETA;RUTA 26 km. 294,800;646639,9052;6471078,149
13/04/2014 13:20;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;82;F;2;MOTO;AVENIDA GENERAL FLORES esq. HONDURAS;576900,8646;6143203,417
13/04/2014 17:40;COLONIA;N/C;NACIONAL;COLISION ENTRE VEHICULOS;AUTO;CONDUCTOR;59;M;0;MOTO;RUTA 21 km. 263;370166,1546;6251915,681
13/04/2014 17:40;COLONIA;N/C;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;49;M;0;AUTO;RUTA 21 km. 263;370166,1546;6251915,681
14/04/2014 03:12;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;DESPISTE;AUTO;CONDUCTOR;50;M;24;;AVENIDA GENERAL GARIBALDI esq. CUFRE;575812,7665;6139842,763
14/04/2014 05:20;SALTO;SALTO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;41;M;0;CAMIONETA;AVENIDA JOSE ENRIQUE RODO esq. AVENIDA CARLOS REYLES;410900,1002;6527766,643
14/04/2014 06:08;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;DESPISTE;CAMIONETA;CONDUCTOR;36;M;1;;DUNANT esq. RAFAEL;579886,2402;6146037,167
14/04/2014 07:00;SAN JOSE;N/C;DEPARTAMENTAL;CAIDA;MOTO;CONDUCTOR;48;M;0;;CAMINO VECINAL - Entrada a Colonia Damont;525414,0016;6170048,177
15/04/2014 19:00;ROCHA;N/C;NACIONAL;COLISION ENTRE VEHICULOS;AUTO;CONDUCTOR;73;F;0;CAMIONETA;RUTA 9 km. 314;821407,7004;6243979,728
15/04/2014 19:00;ROCHA;N/C;NACIONAL;COLISION ENTRE VEHICULOS;AUTO;PASAJERO;72;M;0;CAMIONETA;RUTA 9 km. 314;821407,7004;6243979,728
16/04/2014 09:30;CANELONES;N/C;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;70;M;1;AUTO;RUTA 6 km. 47,200;586360,9943;6177485,655
16/04/2014 12:00;MALDONADO;N/C;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;77;M;6;AUTO;RUTA 39 km. 41;696879,853;6170590,54
17/04/2014 20:50;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;20;M;14;AUTO;AVENIDA ITALIA esq. GENERAL LAS HERAS;577611,6705;6138805,91
18/04/2014 06:25;COLONIA;N/C;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;PASAJERO;23;M;0;CARRO;RUTA 21 km. 259,400;370154,7396;6251904,047
18/04/2014 06:48;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;CAIDA;MOTO;CONDUCTOR;28;M;0;;CAMINO CORRALES esq. AVENIDA JOSE PEDRO VARELA;578276,7767;6142305,603
18/04/2014 07:30;CANELONES;N/C;NACIONAL;COLISION ENTRE VEHICULOS;AUTO;CONDUCTOR;22;M;0;AUTO;RUTA 8 km. 69;631232,9128;6164599,454
18/04/2014 11:50;CANELONES;N/C;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;39;M;0;CAMION;RUTA 7 km. 61;607389,8764;6183457,601
19/04/2014 12:35;LAVALLEJA;N/C;NACIONAL;DESPISTE;AUTO;CONDUCTOR;60;F;0;;RUTA 12 km. 335;655554,6631;6196820,017
20/04/2014 16:30;LAVALLEJA;MARISCALA;NACIONAL;COLISION ENTRE VEHICULOS;AUTO;CONDUCTOR;63;M;0;CAMION;RUTA 8 km. 183,100;704415,6295;6239487,107
21/04/2014 19:10;FLORES;N/C;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;21;M;0;CAMION;RUTA 57 km. 57;508736,5534;6290059,124
21/04/2014 19:20;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;29;F;0;CAMION;AVENIDA AGRACIADA esq. AVENIDA GENERAL SAN MARTIN;574123,8702;6139040,166
21/04/2014 23:05;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;29;M;0;AUTO;PORTUGAL esq. RUSIA;568381,6112;6139635,891
23/04/2014 06:10;PAYSANDU;N/C;NACIONAL;DESPISTE;CAMION;CONDUCTOR;43;M;0;;RUTA 3 km. 367,500;405235,3592;6412557,653
23/04/2014 19:15;DURAZNO;CENTENARIO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;N;F;0;CAMION;AVENIDA ARTIGAS esq. JUSTINO DOS SANTOS;546913,0556;6367631,654
24/04/2014 08:45;TREINTA Y TRES;N/C;NACIONAL;COLISION ENTRE VEHICULOS;AUTO;CONDUCTOR;64;M;0;CAMION;RUTA 8 km. 270;740210,6511;6317016
25/04/2014 15:00;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;64;M;13;MOTO;AVENIDA GENERAL SAN MARTIN esq. CAMINO GENERAL LEANDRO GOMEZ;576070,7965;6145177,587
25/04/2014 18:00;SAN JOSE;CIUDAD DEL PLATA;NACIONAL;COLISION ENTRE VEHICULOS;AUTO;PASAJERO;87;F;1;AUTO;RUTA 1 km. 41,300;543280,8677;6160878,474
26/04/2014 12:30;LAVALLEJA;MINAS;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;69;F;1;AUTO;Avenida Varela entre Dighiero y Casas Araujo;663057,4644;6195627,537
27/04/2014 06:45;CANELONES;N/C;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;19;M;8;AUTO;RUTA 36 km. 29,700;563478,9887;6164509,825
27/04/2014 19:35;CANELONES;LAS PIEDRAS;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;14;M;2;MOTO;AVENIDA EL DORADO esq. VEINTICINCO DE AGOSTO  ;571665,511;6160626,309
27/04/2014 19:50;TACUAREMBO;PASO DE LOS TOROS;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;65;M;1;AUTO;BALTASAR BRUM esq. HECTOR GUTIERREZ RUIZ;545402,1438;6370033,87
28/04/2014 08:20;RIVERA;LA PEDRERA;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;73;F;0;CAMIONETA;GUIDO MACHADO BRUM;638796,9795;6576899,762
28/04/2014 19:15;COLONIA;NUEVA HELVECIA;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;BICICLETA;CONDUCTOR;16;M;0;MOTO;CAMINO LA TOTORA;475654,0214;6203172,462
29/04/2014 20:35;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;45;M;0;OMNIBUS;AVENIDA OCHO DE OCTUBRE esq. JUANICO;579073,3378;6141086,35
30/04/2014 18:28;CANELONES;PANDO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;60;M;0;MOTO;HECTOR CRESPI esq. PURA PROTTA;595958,2246;6158020,918
01/05/2014 09:00;SAN JOSE;SAN JOSE;DEPARTAMENTAL;COLISION CON OBSTACULO;AUTO;CONDUCTOR;25;M;8;;AVENIDA DOCTOR LUIS ALBERTO DE HERRERA esq. SARANDI;526613,4642;6199687,76
01/05/2014 18:20;CERRO LARGO;MELO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;69;F;1;MOTO;MIREYA esq. ITALIA --RUTA 7--;767280,7624;6415766,101
02/05/2014 13:00;MONTEVIDEO;MONTEVIDEO;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;42;M;0;CAMION;RAMBLA VEINTICINCO DE AGOSTO DE 1825 esq. YACARE;572090,3777;6137213,193
02/05/2014 18:20;CANELONES;N/C;NACIONAL;COLISION ENTRE VEHICULOS;CAMIONETA;CONDUCTOR;83;M;0;CAMIONETA;RUTA 5 km. 26 (esq. CHOPIN);570241,4526;6160073,199
02/05/2014 18:20;CANELONES;N/C;NACIONAL;COLISION ENTRE VEHICULOS;CAMIONETA;PASAJERO;83;F;0;CAMIONETA;RUTA 5 km. 26 (esq. CHOPIN);570241,4526;6160073,199
04/05/2014 02:20;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;PASAJERO;38;F;0;MOTO;PEDRO SAENZ DE ZUMARAN esq. VERACIERTO;579812,3121;6142451,645
04/05/2014 04:15;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;PASAJERO;48;F;5;OMNIBUS;CAMINO CARRASCO esq. CAMINO FELIPE CARDOSO;581435,6438;6141014,888
04/05/2014 07:00;COLONIA;N/C;NACIONAL;ATROPELLO DE PEATON;PEATON;PEATON;41;M;0;CAMION;RUTA 12 km. 106,500;464339,0377;6251568,113
04/05/2014 22:00;CANELONES;LAS PIEDRAS;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;13;M;0;OMNIBUS;DOCTOR POUEY esq. ATANASIO SIERRA;571060,5378;6155910,034
05/05/2014 06:55;TREINTA Y TRES;N/C;NACIONAL;COLISION ENTRE VEHICULOS;CAMIONETA;CONDUCTOR;71;M;0;OMNIBUS;RUTA 17 km. 335;789974,4244;6315306,761
05/05/2014 16:15;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;82;F;0;OMNIBUS;AVENIDA DOCTOR LUIS ALBERTO DE HERRERA esq. FRANCISCO BAUZA;578628,4068;6137715,644
06/05/2014 15:40;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;78;M;0;CAMION;CAMINO MALDONADO esq. FLORENCIA;581107,4951;6144909,97
08/05/2014 10:40;SALTO;SALTO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;28;F;0;AUTO;AVENIDA ARMANDO I BARBIERI esq. INVERNIZZI;408826,2398;6527569,145
08/05/2014 19:40;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;59;F;0;OMNIBUS;AVENIDA LIBERTADOR BRIGADIER GENERAL LAVALLEJA esq. GALICIA;573860,9139;6137718,363
10/05/2014 00:01;CANELONES;N/C;NACIONAL;ATROPELLO DE ANIMALES;MOTO;CONDUCTOR;20;M;0;;RUTA 46 km. 51,200;556485,3299;6186366,769
10/05/2014 05:44;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;41;M;0;OMNIBUS;AVENIDA GENERAL EUGENIO GARZON esq. CALDERON DE LA BARCA;570938,0779;6149051,269
10/05/2014 07:15;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;64;M;0;AUTO;BOULEVARD JOSE BATLLE Y ORDOÑEZ esq. CARAFI;571000,7439;6146037,02
10/05/2014 12:53;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;14;M;0;AUTO;CAMINO MALDONADO esq. ARIES;582132,2624;6146071,791
10/05/2014 17:15;COLONIA;N/C;NACIONAL;COLISION ENTRE VEHICULOS;CAMION;CONDUCTOR;29;M;0;CAMION;RUTA 12 km. 19,500;382308,5158;6256383,02
10/05/2014 18:00;CANELONES;N/C;NACIONAL;ATROPELLO DE PEATON;PEATON;PEATON;1;M;1;MOTO;RUTA 6 km. 22,400;582703,3481;6155305,78
11/05/2014 00:05;CANELONES;CANELONES;NACIONAL;CAIDA;MOTO;CONDUCTOR;45;M;0;;RUTA 6 km. 24;583335,1743;6156335,805
11/05/2014 08:55;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;24;F;3;AUTO;AVENIDA JOSE BELLONI esq. PASAJE SAN JOSÉ;578047,3006;6157314,926
11/05/2014 12:10;ARTIGAS;ARTIGAS;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;46;M;0;MOTO;RUTA 30 BY-PASS esq. Blas Melo;549824,3058;6634831,986
11/05/2014 18:45;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;21;M;0;OMNIBUS;CAMINO FELIX BUXAREO esq. CAMINO LA TOTORA;563352,8306;6156181,141
12/05/2014 07:25;SORIANO;N/C;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;28;M;0;CAMION;RUTA 21 km. 305,300;376893,4964;6278482,115
12/05/2014 11:00;TREINTA Y TRES;N/C;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;47;M;0;CAMION;RUTA 18 km. 358;797380,6092;6363942,593
12/05/2014 13:40;CANELONES;LAS PIEDRAS;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;71;F;15;AUTO;MAGALLANES esq. CAMINO POQUITOS;574061,3638;6157854,461
14/05/2014 01:52;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;45;M;0;MOTO;CAMINO MALDONADO esq. OVIDIO FERNANDEZ;581488,5502;6145604,495
14/05/2014 01:52;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;MOTO;CONDUCTOR;26;M;0;;CAMINO MALDONADO esq. OVIDIO FERNANDEZ;581488,5502;6145604,495
14/05/2014 18:40;RIO NEGRO;YOUNG;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;68;M;3;MOTO;DIECIOCHO DE JULIO esq. TACUAREMBO;439724,4351;6380799,518
14/05/2014 23:40;SAN JOSE;N/C;NACIONAL;ATROPELLO DE PEATON;MOTO;CONDUCTOR;48;M;0;;RUTA 1 km. 67,700;522365,2799;6176678,679
18/05/2014 14:15;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;89;M;4;AUTO;AVENIDA BRASIL esq. PAULINO PIMIENTA;577609,1974;6136281,294
23/05/2014 19:45;MONTEVIDEO;MONTEVIDEO;NACIONAL;COLISION ENTRE VEHICULOS;BICICLETA;CONDUCTOR;45;M;0;AUTO;RUTA 6 km. 20;578418,0329;6150054,626
24/05/2014 15:54;CANELONES;LAS TOSCAS;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;PASAJERO;22;F;0;CAMIONETA;AVENIDA MARIO FERREIRA esq. CALLE A;615007,4405;6151217,194
25/05/2014 07:35;PAYSANDU;PAYSANDU;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;24;M;0;MOTO;PRESIDENTE LUIS BATLLE BERRES esq. URUGUAY;397511,0913;6424203,003
25/05/2014 23:40;COLONIA;CARMELO;DEPARTAMENTAL;COLISION CON OBSTACULO;MOTO;CONDUCTOR;41;M;0;;DANTE IRURTIA casi PUENTE CURUPI;381378,8267;6236578,253
26/05/2014 05:15;COLONIA;N/C;NACIONAL;DESPISTE;MOTO;PASAJERO;32;M;3;;RUTA 21 km. 179;422979,3625;6187635,549
26/05/2014 20:00;DURAZNO;N/C;NACIONAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;55;M;0;CAMION;RUTA 5 km. 219;550275,4331;6339099,516
28/05/2014 14:30;SAN JOSE;SAN JOSE;NACIONAL;ATROPELLO DE PEATON;PEATON;PEATON;43;M;1;CAMION;RUTA 3 esq. AVENIDA HANTY;526357,1893;6201753,343
29/05/2014 15:14;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;19;M;3;MOTO;CAMINO CIBILS esq. AVENIDA INGENIERO FEDERICO CAPURRO;566982,9622;6140873,354
30/05/2014 17:45;RIVERA;RIVERA;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;36;M;7;AUTO;FLORENCIO SANCHEZ esq. ANSINA;638256,7252;6581028,083
31/05/2014 05:25;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISION CON OBSTACULO;MOTO;CONDUCTOR;45;M;0;;CAMINO CAPITAN TULA esq. ESPIRITU NUEVO;579144,5068;6146507,826
31/05/2014 14:00;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;19;M;1;AUTO;ETIOPIA esq. UCRANIA;567027,698;6139220,744
01/06/2014 00:45;CANELONES;LA PAZ;DEPARTAMENTAL;ATROPELLO DE PEATON;PEATON;PEATON;24;M;0;CAMIONETA;GENERAL ARTIGAS esq. DEL COMERCIO;571043,6913;6154699,396
01/06/2014 18:30;MONTEVIDEO;MONTEVIDEO;DEPARTAMENTAL;COLISION ENTRE VEHICULOS;MOTO;CONDUCTOR;35;M;0;AUTO;AVENIDA ITALIA esq. COOPER;585176,3284;6140078,469
01/06/2014 20:45;TACUAREMBO;N/C;NACIONAL;ATROPELLO DE ANIMALES;MOTO;CONDUCTOR;50;M;0;;RUTA 26 km. 227;593147,2678;6488888,358
04/06/2014 19:46;SORIANO;MERCEDES;NACIONAL;ATROPELLO DE PEATON;PEATON;PEATON;62;M;1;CAMIONETA;RUTA 2 km. 281 (acceso a Mercedes);405176,1194;6319442,719
